Agence canadienne d'inspection des aliments,2013,8,A-2012-00366,"Noms et adresses des producteurs de pommes de terre de semence, les variétés, la catégorie et les zones faisant l'objet d'une demande de certification dans le cadre du programme de certification des pommes de terre de semence en 2012 pour les variétés brevetées détenues par le Potato Variety Management Institute : Alpine Russet, Alturas, Amarosa, Blazer Russet, Bannock Russet, Classic Russet, Clearwater Russet, Crimson Red, Defender, Gem Russet, Gemstar Russet, Highland Russet, Hunckleberry Gold, Ida Rose, Ivory Crisp, Mazama, Modoc, Owyhee Russet, Palisade Russet, Premier Russet, Purple Pelisse, Red Sunset, Sage Russet, Terra Rosa, Teton Russet, Winema, Yukon Gem et Yukon Nugget.",Divulgation partielle,319,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2012-00366,"Noms et adresses des producteurs de pommes de terre de semence, les variétés, la catégorie et les zones faisant l'objet d'une demande de certification dans le cadre du programme de certification des pommes de terre de semence en 2012 pour les variétés brevetées détenues par le Potato Variety Management Institute : Alpine Russet, Alturas, Amarosa, Blazer Russet, Bannock Russet, Classic Russet, Clearwater Russet, Crimson Red, Defender, Gem Russet, Gemstar Russet, Highland Russet, Hunckleberry Gold, Ida Rose, Ivory Crisp, Mazama, Modoc, Owyhee Russet, Palisade Russet, Premier Russet, Purple Pelisse, Red Sunset, Sage Russet, Terra Rosa, Teton Russet, Winema, Yukon Gem et Yukon Nugget.",Divulgation partielle,319,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2012-00366,"Noms et adresses des producteurs de pommes de terre de semence, les variétés, la catégorie et les zones faisant l'objet d'une demande de certification dans le cadre du programme de certification des pommes de terre de semence en 2012 pour les variétés brevetées détenues par le Potato Variety Management Institute : Alpine Russet, Alturas, Amarosa, Blazer Russet, Bannock Russet, Classic Russet, Clearwater Russet, Crimson Red, Defender, Gem Russet, Gemstar Russet, Highland Russet, Hunckleberry Gold, Ida Rose, Ivory Crisp, Mazama, Modoc, Owyhee Russet, Palisade Russet, Premier Russet, Purple Pelisse, Red Sunset, Sage Russet, Terra Rosa, Teton Russet, Winema, Yukon Gem et Yukon Nugget.",Divulgation partielle,319,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2012-00366,"Noms et adresses des producteurs de pommes de terre de semence, les variétés, la catégorie et les zones faisant l'objet d'une demande de certification dans le cadre du programme de certification des pommes de terre de semence en 2012 pour les variétés brevetées détenues par le Potato Variety Management Institute : Alpine Russet, Alturas, Amarosa, Blazer Russet, Bannock Russet, Classic Russet, Clearwater Russet, Crimson Red, Defender, Gem Russet, Gemstar Russet, Highland Russet, Hunckleberry Gold, Ida Rose, Ivory Crisp, Mazama, Modoc, Owyhee Russet, Palisade Russet, Premier Russet, Purple Pelisse, Red Sunset, Sage Russet, Terra Rosa, Teton Russet, Winema, Yukon Gem et Yukon Nugget.",Divulgation partielle,319,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2013-00034,"Toutes les correspondances entre l'ACIA et Santé Canada du 1er janvier 2011 au 29 avril 2013 concernant Anova Food LLC, Anova Food Inc., Clearsmoke Technologies ou Clearsmoke Technologies Inc.",Divulgation partielle,24,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2013-00034,"Toutes les correspondances entre l'ACIA et Santé Canada du 1er janvier 2011 au 29 avril 2013 concernant Anova Food LLC, Anova Food Inc., Clearsmoke Technologies ou Clearsmoke Technologies Inc.",Divulgation partielle,24,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2013-00034,"Toutes les correspondances entre l'ACIA et Santé Canada du 1er janvier 2011 au 29 avril 2013 concernant Anova Food LLCLLC, Anova Food Inc., Clearsmoke Technologies ou Clearsmoke Technologies Inc.",Divulgation partielle,24,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2013-00034,"Toutes les correspondances entre l'ACIA et Santé Canada du 1er janvier 2011 au 29 avril 2013 concernant Anova Food LLCLLC, Anova Food Inc., Clearsmoke Technologies ou Clearsmoke Technologies Inc.",Divulgation partielle,24,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2013-00099,"Copies des trousses d'information distribuées à la suite des demandes d'accès à l'information A-2012-00075 (libellé de la demande originale : tous les documents suivants publiés entre 2005 et 2009 : tous les rapports du programme pour la qualité des oeufs - oeufs préclassement/Canada Oeufs tout­venant et rapports du programme pour la qualité des oeufs - oeufs préclassement on classés pour Gray Ridge Eggs Inc., L. H Gray & Son Ltd., numéro d'agrément O-65, et L. H. Gray [Listowel] Ltd., numéro d'agrément O-106) et A-2010-00322 (libellé de la demande originale : Listes des notes d'information rédigées à l'intention du président entre le 1er septembre 2012 et le 11 décembre 2012. Sont exclus les dossiers réputés confidentiels du Cabinet ou sujets à un examen par un tiers).",Divulgation complète,184,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2013-00099,"Copies des trousses d'information distribuées à la suite des demandes d'accès à l'information A-2012-00075 (libellé de la demande originale : tous les documents suivants publiés entre 2005 et 2009 : tous les rapports du programme pour la qualité des oeufs - oeufs préclassement/Canada Oeufs tout­venant et rapports du programme pour la qualité des oeufs - oeufs préclassement/non classés pour Gray Ridge Eggs Inc., L. H Gray & Son Ltd., numéro d'agrément O-65, et L. H. Gray [Listowel] Ltd., numéro d'agrément O-106) et A-2010-00322 (libellé de la demande originale : Listes des notes d'information rédigées à l'intention du président entre le 1er septembre 2012 et le 11 décembre 2012. Sont exclus les dossiers réputés confidentiels du Cabinet ou sujets à un examen par un tiers).",Divulgation complète,184,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2013-00099,"Copies des trousses d'information distribuées à la suite des demandes d'accès à l'information A-2012-00075 (libellé de la demande originale : tous les documents suivants publiés entre 2005 et 2009 : tous les rapports du programme pour la qualité des oeufs - oeufs préclassement/Canada OEufs tout­venant et rapports du programme pour la qualité des oeufs - oeufs préclassement on classés pour Gray Ridge Eggs Inc., L. H Gray & Son Ltd., numéro d'agrément O-65, et L. H. Gray [Listowel] Ltd., numéro d'agrément O-106) et A-2010-00322 (libellé de la demande originale : Listes des notes d'information rédigées à l'intention du président entre le 1er septembre 2012 et le 11 décembre 2012. Sont exclus les dossiers réputés confidentiels du Cabinet ou sujets à un examen par un tiers.).",Divulgation complète,184,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2013-00099,"Copies des trousses d'information distribuées à la suite des demandes d'accès à l'information A-2012-00075 (libellé de la demande originale : tous les documents suivants publiés entre 2005 et 2009 : tous les rapports du programme pour la qualité des oeufs - oeufs préclassement/Canada OEufs tout­venant et rapports du programme pour la qualité des oeufs - oeufs préclassement/non classés pour Gray Ridge Eggs Inc., L. H Gray & Son Ltd., numéro d'agrément O-65, et L. H. Gray [Listowel] Ltd., numéro d'agrément O-106) et A-2010-00322 (libellé de la demande originale : Listes des notes d'information rédigées à l'intention du président entre le 1er septembre 2012 et le 11 décembre 2012. Sont exclus les dossiers réputés confidentiels du Cabinet ou sujets à un examen par un tiers.).",Divulgation complète,184,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2013-00111,"Une copie des documents présentés ou produits pour obtenir un dédouanement, y compris le certificat de vente des envois expédiés sous le connaissement aérien 125-6473-8251 et qui ont obtenu la mainlevée des douanes canadiennes le 19 mai 2011, à Dorval.",N'exist pas,0,duplicate with differences
Agence canadienne d'inspection des aliments,2013,8,A-2013-00111,"Une copie des documents présentés ou produits pour obtenir un dédouanement, y compris le certificat de vente des envois expédiés sous le connaissement aérien 125-6473-8251 et qui ont obtenu la mainlevée des douanes canadiennes le 19 mai 2011, à Dorval.",N'exist pas,0,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2013-00111,"Une copie des documents présentés ou produits pour obtenir un dédouanement, y compris le certificat de vente des envois expédiés sous le connaissement aérien 125-6473-8251 et qui ont obtenu la mainlevée des douanes canadiennes le 19 mai 2011, à Dorval.",N'existe pas,0,duplicate with differences
Agence canadienne d'inspection des aliments,2013,9,A-2013-00111,"Une copie des documents présentés ou produits pour obtenir un dédouanement, y compris le certificat de vente des envois expédiés sous le connaissement aérien 125-6473-8251 et qui ont obtenu la mainlevée des douanes canadiennes le 19 mai 2011, à Dorval.",N'existe pas,0,duplicate with differences
Comité des griefs des Forces canadiennes,2012,8,A-2012-00014,"S'il vous plaît fournir le dossier complet, dans sa langue officielle originale, des cas 2012-045, (plutôt que le résumé de cas), situé à: http://www.cfgb-cgfc.gc.ca/francais/2012-045.html.",Divulgué en partie,7,matching eng record has different Y/M/pages
Patrimoine canadien,2013,4,A-2012-00234,Courriels échangés par le secrétaire d’État Jason Kenney et Nathan Jacobson à l’époque où M. Kenney était secrétaire d’État (Multiculturalisme et Identité canadienne).,Aucun document n’existe,0,duplicate with differences
Patrimoine canadien,2013,4,A-2012-00234,"Documents d’information à l’intention du sous-ministre, à l’exception des documents confidentiels du Cabinet, concernant la sécurité des technologies de l’information, la sécurité de la gestion de l’information et la cybersécurité de janvier 2012 à mars 2013.",Communication totale,13,duplicate with differences
Commission canadienne des droits de la personne,2013,12,106-3-2012-00011,"Demande pour des Rapports sur l’Équité en Matière d’Emploi approuvées par la Commission canadienne des droits de la personne pour les organisations suivantes: Erb Entreprises Inc., Fedex Ground Package System, Ltd., First Canada ULC, Greater Toronto Airports Authority et Greyhound Canada Transportation Corp.",Communication partielle,97,duplicate with differences
Commission canadienne des droits de la personne,2013,12,106-3-2012-00011,"Demande pour des Rapports sur l’Équité en Matière d’Emploi approuvées par la Commission canadienne des droits de la personne pour les organisations suivantes: Erb Entreprises Inc., Fedex Ground Package System, Ltd., First Canada ULC, Greater Toronto Airports Authority et Greyhound Canada Transportation Corp.",Communication partielle,97,duplicate with differences
Commission canadienne des droits de la personne,2012,11,106-3-2012-00011,"1. Request for Employment Equity Reports approved by the Canadian Human Rights Commission for the following organizations:i.Standard Areo Ltdii. Shaw Communicationsiii. United Postal Service Canada2. In circumstances where employers were found to be in non-compliance, we request access to the Implementation Report submitted by the employer and the Commission's subsequent Employment Equity Report to the employer.3.  In circumstances where the Commission issued a Direction to an employer, we request the following documents:a. Copy of the request for a Directionb. Copy of the employer's response to the request for a Directionc. Copy of the Directions issued by the Canadian Human Rights Commission.",Disclosed in part,57,duplicate with differences
Commission canadienne des droits de la personne,2013,11,106-3-2012-00015,"Demande pour des Rapports sur l’Équité en Matière d’Emploi approuvées par la Commission canadienne des droits de la personne pour les organisations suivantes: Erb Entreprises Inc., Fedex Ground Package System, Ltd., First Canada ULC, Greater Toronto Airports Authority et Greyhound Canada Transportation Corp.",Communication partielle,77,duplicate with differences
Commission canadienne des droits de la personne,2013,1,106-3-2012-00015,Request for Employment Equity Reports approved by the Canadian Human Rights Commission for certain employers in the Banking sector.,Disclosed in part,53,duplicate with differences
Agence canadienne de développement international,2011,9,A-2011-00230,Bon d'achat local - août 2011.,Communication totale,15,no match found
Agence canadienne de développement international,2012,6,A-2012-00121,"Veuillez nous fournir toutes les commandes subséquentes liées à des services d'aide temporaire, à des arrangements en matière d'approvisionnement et à des offres à commandes publiées dans la région de la capitale nationale entre les mois d'octobre 2011 et de mars 2012.",Divulgation complète,3,duplicate with differences
Agence canadienne de développement international,2013,2,A-2012-00121,Veuillez fournir toutes les commandes subséquentes aux arrangements en matière d'approvisionnement et aux offres à commande pour les services d'aide temporaire dans la région de la capitale nationale pour les mois d'octobre 2011 à mars 2012.,Divulgation partielle,289,duplicate with differences
Musée canadien pour les droits de la personne,2012,9,013-ATI-11-13,"Tous les rapports et autres documents, y compris les factures, courriels, notes de service et notes d’information, relatifs aux services d’un médiateur pour le personnel du MCDP, du 1er janvier 2010 au 1er juillet 2012.",Divulgué en partie,108,no match found
Musée canadien pour les droits de la personne,2012,12,A-2012-00017,Procès-verbal des réunions du Conseil d’administration de septembre 2011.,Divulgué en partie,7,matching eng record has different Y/M/pages
Musée canadien pour les droits de la personne,2012,12,A-2012-00018,Procès-verbal des réunions du Conseil d’administration de septembre 2012.,Divulgué en partie,12,matching eng record has different Y/M/pages
Musée canadien des civilisations,2014,3,2013-2014/55,"Toute la documentation  et la correspondance  sur l’achat par le  Musée, le 30 mai 2014,  d’un abonnement au  périodique Blacklock's  Reporter, incluant toutes les utilisations,  distributions,  entreposage et citations  d’articles ou de tout  contenu sur papier, par  un moyen électronique,  sur intranet, sur clé USB  ou par tout autre  moyen.",Divulguée en partie,25,no match found
Musée canadien des civilisations,2012,3,AIPRP 2011-2012 /05,"« Vérification des pratiques de  prêt d’artefacts, y compris  toutes ébauches ou versions provisoires si la version finale  n’est pas encore achevée »",Toutes divulguées,26,no match found
Musée canadien des civilisations,2012,4,AIPRP 2011-2012 /14,"« Copies des plaintes  reçues, du 15 novembre  2011 au 8 mars 2012,  concernant l'exposition  Dieu(x), modes d'emploi. »",Divulgué en partie,46,no match found
Musée canadien des civilisations,2012,4,AIPRP 2011-2012 /15,« Plus récent rapport  trimestriel au conseil  d'administration de la  Société du Musée  canadien des civilisations  sur les prêts d'artefacts; et  plus récent rapport  trimestriel à la direction sur  les prêts actifs du Musée  canadien de la guerre. »,Toutes divulguées,2,no match found
Musée canadien des civilisations,2012,5,AIPRP 2012-2013 / 02,"« Vérification du  ‘Programme de dons  annuels’ de la SMCC, y  compris toutes les versions  préliminaires ou  intérimaires (la version  finale n'étant pas  complétée). »",Documents  n’existent pas,0,no match found
Musée canadien des civilisations,2012,11,AIPRP 2012-2013/24,"« Tous les documents relatifs à  une lettre enregistrée qui a été  envoyée par la SMCC et rappelée  par elle du bureau de poste, le 28  août 2012. Les informations  demandées incluent le contenu  de la lettre, tous les documents  relatifs aux raisons de ce rappel  et aux procédures utilisées  auprès de Postes Canada. »",Divulgué en partie,47,no match found
Musée canadien des civilisations,2013,5,AIPRP 2013-2014/01,Un exemplaire du Code  de conduite de la  Société du Musée  canadien des  civilisations.,Toutes divulguées,10,no match found
Musée canadien des civilisations,2013,9,AIPRP 2013-2014/02,"Fournir, pour la période  de 2012-21023, une  estimation des coûts, le  budget et la  planification des  travaux liés au  changement du mandat  du Musée, y compris  son appellation, sa  programmation, ses  expositions et ses  opérations.",Divulguées en partie,105,no match found
Musée canadien des civilisations,2013,6,AIPRP 2013-2014/03,Toute mention  d'approbation finale / refus par la haute direction de la SMCC des demandes de  s'exprimer publiquement sur les activités de la  SMCC.,Divulgué en partie,31,no match found
Musée canadien des civilisations,2013,7,AIPRP 2013-2014/04,Fournir les estimations  des coûts 2012-2013  pour les réparations  majeures et les travaux  de rénovation.,Toutes divulguées.,1,no match found
Musée canadien des civilisations,2013,8,AIPRP 2013-2014/05,Fournir les plans ou les analyses de 2012-2013 sur l’augmentation des droits d’entrée et des coûts de location.,Toutes divulguées.,16,no match found
Musée canadien des civilisations,2013,7,AIPRP 2013-2014/16,"Depuis le 1er  janvier  2011, présenter les  dossiers, toutes les  communications et les  notes de réunion  préparés par deux  employés de la SMCC  relativement aux  artefacts empruntés et  retournés au Royal  British Museum et ayant  été recueillis par  Patricia Sutherland  dans le cadre de ses  recherches sur les îles  de la Reine Charlotte  (Haida Gwaii).",Divulguée en partie.,22,no match found
Musée canadien des civilisations,2013,11,AIPRP 2013-2014/18,"Dossiers  supplémentaires liés à  l’exposition Expédition  Franklin, présentée sur  la Colline du Parlement;  fournir les dossiers de la  période 2012-2013, y  compris les notes de  réunion/breffage sur les  motifs, la planification,  le design, les  approbations et les  coûts d’une telle  exposition, sur  l’implication des  ministres et du premier  ministre et l’accueil  qu’ils ont réservé à  cette exposition, sur  le(s) lieu(x) spécifique(s)  où l’exposition a été,  est, ou sera présentée,  ainsi que le calendrier  de présentation, et sur  l’accès du public ou les  restrictions mises à  l’accès du public ou tout  renseignement sur ceux  ayant un accès  privilégié aux objets  exposés.",Divulguée en partie,123,no match found
Musée canadien des civilisations,2013,11,AIPRP 2013-2014/21,Dossiers du 1er  janvier  2012 au 1er  avril 2013  relatifs à la transition du  Musée canadien des civilisations en MCH et  concernant la marque  et les plans de  marketing et de  publicité.,Divulguée en partie.,997,no match found
Musée canadien des civilisations,2013,10,AIPRP 2013-2014/24,"Données de la période  du 1er  janvier au 1er  mai  2013 concernant la  transition du MCC au  MCH, liées  1) aux changements,  effectués, planifiés ou  autres, dans la salle des  Premiers Peuples et la  Grande Galerie;  2) consultations auprès  des Peuples  autochtones, réalisées,  planifiées ou autres;  3) changements  effectués dans la salle  du Canada, aux  éléments consacrés aux  Autochtones, aux  Premiers Peuples, aux  Inuits et aux Métis;   4) référence à la  Commission de vérité et  de réconciliation du  Canada.",Divulguée en partie,107,no match found
Musée canadien des civilisations,2013,8,AIPRP 2013-2014/27,Reproduire ou photographier un artefact de notre collection (plaque en fonte ornée d’une fleur de lys).,Il n’en existe aucun dossier.,0,no match found
Musée canadien des civilisations,2013,8,AIPRP 2013-2014/29,"Échange de correspondance et de courriels entre les dirigeants du Musée (incluant Mark O'Neill) et le ministre du Patrimoine canadien, le sous-ministre ou son personnel, à propos de l'exposition Undressed sur l'histoire des sous-vêtements. Période de juin 2011 à aujourd'hui.",Il n’en existe aucun dossier.,0,no match found
Musée canadien des civilisations,2013,8,AIPRP 2013-2014/31,"Échange de correspondance et de courriels entre les dirigeants du Musée (incluant Mark O'Neill) et le ministre du Patrimoine canadien, le sous-ministre ou son personnel, au sujet de l'exposition Une reine et son pays. Période de juin 2011 à aujourd'hui.",Il n’en existe aucun dossier.,0,no match found
Musée canadien des civilisations,2013,11,AIPRP 2013-2014/40,Tous contrats signé depuis le 2 mai 2011 par le Musée et LXB Communications-Marketing Inc.,Divulguée en partie.,28,no match found
Musée canadien des civilisations,2013,12,AIPRP 2013-2014/44,"Nous souhaitons obtenir  un rapport établissant la  liste des contrats de  service émis dans le  cadre des conventions  d’offre à commande  suivantes, pour Ottawa  et Québec : services de  soutien administratif,  services de soutien  financier et service de  soutien des ressources  humaines. La période  visée va du 1er   novembre 2012 au 30  septembre 2013. Le  tableau devrait inclure :  date d’ouverture de la  commande, description  du besoin (catégorie de  classification),  département recruteur,  montant du contrat (ou  date de début et date de  fin) et nom du  fournisseur.",Divulguée en partie.,1,no match found
Agence canadienne de développement économique du Nord,2014,2,CNR-A-2013-0004,La plus récente ébauche de toute entente sur la prévention de la pollution par les hydrocarbures du Conseil de l'Arctique.,Aucun document,,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2014,2,CNR-A-2013-0005,Toutes les notes d'information faisant état des travaux du Conseil de l'Arctique sur la prévention de la pollution par les hydrocarbures (du 1er janvier 2013 au 31 janvier 2014).,Aucun document,,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2014,2,CNR-A-2013-0006,Toutes les communications avec les représentants de l'industrie des combustibles fossiles en ce qui concerne les travaux du Conseil de l'Arctique sur la prévention de la pollution par les hydrocarbures (du 1er janvier 2013 au 31 janvier 2014).,Aucun document,,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2014,2,CNR-A-2013-0007,"L'ensemble des diapositives, des procès-verbaux, des ordres du jour, des notes de service et des comptes rendus où l'on fait mention des travaux du Conseil de l'Arctique sur la prévention de la pollution par les hydrocarbures (du 1er janvier 2013 au 31 janvier 2014).",Aucun document,,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2013,12,CNR-A-2013-0008,"Les notes d'information préparées pour le ministre du Conseil de l'Arctique et les hauts fonctionnaires de l'Arctique siégeant au Conseil en préparation de la réunion qui a eu lieu en mai 2013 à Kiruna, en Suède.",Aucun document,,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2012,1,CNR_A-2011-01481,"Copie de l’ébauche du rapport de vérification préparé par le Contrôleur général du Canada, dans laquelle il déclare qu’il y a eu mauvaise gestion financière à CanNor, ainsi que le rapport de vérification achevé et les mesures correctives mentionnées par le premier ministre Stephen Harper le 14 octobre 2011.",Divulgation entière,3 pages et Renvoi à des documents publics,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2012,1,CNR_A-2011-01481,"Copie de l’ébauche du rapport de vérification préparé par le Contrôleur général du Canada, dans laquelle il déclare qu’il y a eu mauvaise gestion financière à CanNor, ainsi que le rapport de vérification achevé et les mesures correctives mentionnées par le premier ministre Stephen Harper le 14 octobre 2011.",Divulgation entière,3 pages et Renvoi à des documents publics,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2012,12,CNR_A-2011-02284,"La version provisoire et/ou finale de la description du projet de construction de la route du Mackenzie. Inclure les notes d’information apports des consultants  sur le projet proposé (de 2010 à aujourd’hui), le cadre de référence, ainsi que les estimations passées et actuelles liées à la construction et à l’entretien, et les autres coûts connexes. Prière de fournir sous forme de liste, incluant les titres des autres rapports de CanNor, particulièrement dans le domaine des infrastructures.",Divulgation entière,213,duplicate with differences
Agence canadienne de développement économique du Nord,2012,12,CNR_A-2011-02284,"La version provisoire et/ou finale de la description du projet de construction de la route du Mackenzie. Inclure les notes d’information/rapports des consultants  sur le projet proposé (de 2010 à aujourd’hui), le cadre de référence, ainsi que les estimations passées et actuelles liées à la construction et à l’entretien, et les autres coûts connexes. Prière de fournir sous forme de liste, incluant les titres des autres rapports de CanNor, particulièrement dans le domaine des infrastructures.",Divulgation entière,213,duplicate with differences
Agence canadienne de développement économique du Nord,2013,1,CNR_A-2012-01694,"Les documents sur la Stratégie d'approvisionnement auprès des entreprises autochtones (SAEA). Quels sont les cibles reliées à la SAEA de votre institution et comment celles-ci sont-elle rencontrées? 
Demande pour les périodes fiscales 2010, 2011 et 2012. Nous comprenons que 2012 n’est pas encore complétée; les informations jusqu’à ce jour pour 2012 suffisent.",Aucun record,,non-integer Y/M/pages
Agence canadienne de développement économique du Nord,2013,1,CNR_A-2012-01694,"Les documents sur la Stratégie d'approvisionnement auprès des entreprises autochtones (SAEA). Quels sont les cibles reliées à la SAEA de votre institution et comment celles-ci sont-elle rencontrées?  Demande pour les périodes fiscales 2010, 2011 et 2012. Nous comprenons que 2012 n’est pas encore complétée; les informations jusqu’à ce jour pour 2012 suffisent.",Aucun record,,non-integer Y/M/pages
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00013,Copies des documents énumérés dans la demande de mise à l'arrêt du réacteur NRU.,"En partie
 divulguées",1373,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00013,Copies des documents énumérés dans la demande de mise à l’arrêt du réacteur NRU.,En partie divulguées,1373,duplicate with differences
Commission canadienne de sûreté nucléaire,2011,8,A-2011-00021,Bons de commande dans la RCN pour l'approvisionnement de Services d'aide temporaire en juin 2011.,Aucun document,0,no match found
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00049,Copies des rapports ou des études sur les leçons apprises de la crise au Japon.,"En partie
 divulguées",412,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00049,Copies des rapports ou des études sur les leçons apprises de la crise au Japon.,En partie divulguées,412,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,2,A-2011-00062,Documents liés au rapatriement de combustible épuisé d’uranium hautement enrichi des Laboratoires de Chalk River vers les États-Unis – préparés entre le 1er avril 2010 et le 31 mars 2011.,Divulgués en partie,142,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,2,A‑2011‑00062,Documents liés au rapatriement de combustible épuisé d'uranium hautement enrichi des Laboratoires de Chalk River vers les États-Unis - préparés entre le 1er avril 2010 et le 31 mars 2011.,Divulgués en partie,142,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00067,Copies de la correspondance interne concernant la privatisation de l'EACL en 2011.,"En partie
 divulguées",33,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00067,Copies de la correspondance interne concernant la privatisation de l’EACL en 2011.,En partie divulguées,33,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,7,A-2011-00072,Documents concernant l'exploitation prolongée de la centrale nucléaire Pickering proposée par Ontario Power Generation en 2011.,Divulgué en partie,635,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,7,A-2011-00072,Documents concernant l'exploitation prolongée de la centrale nucléaire Pickering proposée par Ontario Power Generation en 2011.,Divulgués en partie,635,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00074,Copies de la correspondance interne se rapportant à l'approche de communication de la CCSN concernant la catastrophe de Fukushima. Inclure toute discussion liée à la Commission d'examen conjoint et au renouvellement du permis du réacteur de Gentilly-2. La période pour cette demande est du 11 mars au 30 mai.,"En partie
 divulguées",504,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00074,Copies de la correspondance interne se rapportant à l’approche de communication de la CCSN concernant la catastrophe de Fukushima. Inclure toute discussion liée à la Commission d’examen conjoint et au renouvellement du permis du réacteur de Gentilly-2. La période pour cette demande est du 11 mars au 30 mai.,En partie divulguées,504,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,11,A-2011-00078,"Tous les documents électroniques, y compris les courriels et les pièces jointes de courriels, de janvier 2009 à aujourd'hui (le 3 mars 2012) concernant l'IVAT et l'IVAT­CCSN.",Divulgués en partie,686,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,11,A-2011-00078,"Tous les documents électroniques, y compris les courriels et les pièces jointes de courriels, de janvier 2009 à aujourd’hui (le 3 mars 2012) concernant l’IVAT et l’IVAT­CCSN.",Divulgués en partie,686,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,7,A-2011-00079,"Tous les documents, entre février 2011 et février 2012, portant sur la réponse de la Commission à l'événement de Fukushima.",Divulgué en partie,5468,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,7,A-2011-00079,"Tous les documents, entre février 2011 et février 2012, portant sur la réponse de la Commission à l'événement de Fukushima.",Divulgués en partie,5468,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,4,A-2011-00083,Copie d'une liste de tous les contrats émis par la CCSN à P. Sterne depuis l'exercice 2006-2007,Divulgation complète,1,matching eng record has errors
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00084,Copies du document sur les communications avec l'Agence des services frontaliers du Canada concernant l'expédition de matériel de roulement à billes de haute précision saisi par les agents des contrôles à l'exportation de l'ASFC au fret aérien de Montréal le 27 septembre 2010.,Non divulguées,0,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,6,A-2011-00084,Copies du document sur les communications avec l’Agence des services frontaliers du Canada concernant l’expédition de matériel de roulement à billes de haute précision saisi par les agents des contrôles à l’exportation de l’ASFC au fret aérien de Montréal le 27 septembre 2010.,Non divulguées,0,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,2,A-2011-00085,Documents liés au rapatriement de combustible épuisé d’uranium hautement enrichi des Laboratoires de Chalk River vers les États-Unis – préparés entre le 1er avril 2011 et le 3 janvier 2012.,Divulgués en partie,55,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,2,A‑2011‑00085,Documents liés au rapatriement de combustible épuisé d'uranium hautement enrichi des Laboratoires de Chalk River vers les États-Unis - préparés entre le 1er avril 2011 et le 3 janvier 2012.,Divulgués en partie,55,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,5,A-2011-00086,"Copies du Programme de déclassement préliminaire (PDP), de l'estimation des coûts et de la garantie financière pour Shield Source Inc. (SSI) de 2009 au 29 mars 2012.","En partie
 divulguées",63,duplicate with differences
Commission canadienne de sûreté nucléaire,2012,5,A-2011-00086,"Copies du Programme de déclassement préliminaire (PDP), de l’estimation des coûts et de la garantie financière pour Shield Source Inc. (SSI) de 2009 au 29 mars 2012.",En partie divulguées,63,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,8,A-2012-00001,Documents liés à un incident qui s'est produit en septembre 2008 à Jubilant Draximage Inc.,Divulgués en partie,91,duplicate with differences
Commission canadienne de sûreté nucléaire,2013,8,A-2012-00001,Documents liés à un incident qui s’est produit en septembre 2008 à Jubilant Draximage Inc.,Divulgués en partie,91,duplicate with differences
